DATE,weekly return,volatility,average weekly volatility of past month,average weekly volatility of past quarter,return of past month,return of past half year,return of past year,rate of unemployment,core cpi
1998/2/6,3.579206982,3.818630241,3.942550154,4.074755561,0.05622593,0.019706844,0.194534555,4.4,2.4
1998/2/13,2.205265529,3.03266748,3.514402563,3.991392447,0.08692163,0.087780471,0.197617668,4.4,2.4
1998/2/20,0.523769756,1.592336522,3.163893148,3.974466844,0.06417884,0.066688219,0.213849308,4.4,2.4
1998/2/27,1.566212222,2.631944882,2.768894781,3.830374937,0.043497214,0.121128198,0.242518971,4.4,2.4
1998/3/6,0.276981082,2.098830875,2.33894494,3.623079247,0.02380978,0.095492432,0.224043263,4.4,2.4
1998/3/13,0.386609066,1.834205042,2.03932933,3.28999247,0.022412832,0.111009083,0.240366176,4.4,2.4
1998/3/20,3.532806123,3.619757489,2.546184572,3.392252108,0.042209483,0.124937163,0.308845681,4.4,2.4
1998/3/27,-1.238993894,2.103314238,2.414026911,3.25528236,0.026453489,0.110310685,0.304942601,4.4,2.4
1998/4/3,2.129701105,3.203135036,2.690102951,2.990532682,0.044276612,0.117537074,0.376540552,4.4,2.4
1998/4/9,0.127568627,2.592782243,2.879747252,2.811159715,0.009929916,0.118040571,0.407274133,4.4,2.4
1998/4/17,1.919207192,2.6892025,2.647108504,2.785728741,0.042225676,0.168275131,0.367557488,4.4,2.4
1998/4/24,-1.122226476,2.108537888,2.648414417,2.61044537,0.009040007,0.174872333,0.345123144,4.4,2.4
1998/5/1,0.909581328,3.388452454,2.694743771,2.574597221,0.016920775,0.229099929,0.293565449,4.4,2.4
1998/5/8,-1.004913054,3.243555853,2.857437174,2.592171252,-0.012255263,0.194401503,0.263003293,4.4,2.4
1998/5/15,0.451124996,1.878932849,2.654869761,2.616054279,0.003461815,0.201190363,0.264267854,4.4,2.4
1998/5/22,0.202726696,2.226475623,2.684354195,2.582265174,-0.003567266,0.156497984,0.240750623,4.4,2.4
1998/5/29,-2.353191587,4.176234828,2.881299788,2.75538217,-0.017138332,0.137647128,0.214009199,4.4,2.4
1998/6/5,1.547761504,3.255299187,2.884235622,2.873806682,-0.006408318,0.109038634,0.215435658,4.4,2.4
1998/6/12,-2.243601801,4.652732443,3.57768552,2.959887929,-0.030665659,0.127150182,0.135298887,4.4,2.4
1998/6/19,-1.381674784,3.651415461,3.93392048,3.088896364,-0.021021466,0.123329741,0.117533358,4.4,2.4
1998/6/26,2.658943217,3.91134484,3.867697983,3.147913847,-0.010309039,0.16475699,0.163482801,4.4,2.4
1998/7/2,0.902450995,1.375812927,3.397826418,3.046499738,0.021541767,0.133107932,0.143044403,4.4,2.4
1998/7/10,0.891720451,2.037062685,2.743908978,2.992154753,0.04509082,0.201218668,0.149450694,4.4,2.4
1998/7/17,2.550481949,3.090471604,2.603673014,3.073982563,0.04398666,0.204349239,0.183450648,4.4,2.4
1998/7/24,-4.29022582,5.404065338,2.976853138,3.241950303,-0.009739342,0.160584776,0.101548788,4.4,2.4
1998/7/31,-0.604877285,2.520657689,3.263064329,3.181708789,-0.024428574,0.123542655,0.084116016,4.4,2.4
1998/8/7,-3.211310224,5.900966872,4.229040376,3.516878291,-0.079240991,0.049884669,0.070574583,4.4,2.4
1998/8/14,-2.012323768,3.70410862,4.38244963,3.640014374,-0.057326836,0.006560264,0.094916598,4.4,2.4
1998/8/21,1.289614243,5.051394659,4.29428196,3.71294436,-0.039359291,0.014228785,0.081865896,4.4,2.4
1998/8/28,-5.647876348,7.943845834,5.650078996,4.103656581,-0.063542537,-0.057810293,0.056315448,4.4,2.4
1998/9/4,-5.10986527,8.633601932,6.333237761,4.435395705,-0.093145401,-0.108424413,-0.023285692,4.4,2.4
1998/9/11,2.032001571,6.729491836,7.089583565,4.69190207,-0.086498743,-0.093810992,0.006784218,4.4,2.4
1998/9/18,1.284715541,3.930344429,6.809321008,4.693485369,-0.019378564,-0.113487799,-0.00272948,4.4,2.4
1998/9/25,1.685991654,5.970629397,6.316016899,5.076386741,0.050851739,-0.087232139,0.013455909,4.4,2.4
1998/10/2,-3.039942606,7.847030118,6.119373945,5.560550694,-0.001385415,-0.133435002,-0.031581488,4.5,2.3
1998/10/9,1.475072899,5.77787198,5.881468981,5.784500725,0.00049141,-0.121772879,-0.018106449,4.5,2.3
1998/10/16,6.547604731,6.978010084,6.643385395,5.915662787,0.048324961,-0.081890463,0.07260454,4.5,2.3
1998/10/23,0.422133933,3.135410776,5.934580739,5.966892211,0.085756677,-0.067550617,0.095508982,4.5,2.3
1998/10/30,1.654226251,3.917281589,4.952143607,5.801585104,0.08767357,-0.060669767,0.154530723,4.5,2.3
1998/11/6,4.461651445,4.59968506,4.657596877,5.876216474,0.066379462,-0.008799422,0.18389146,4.4,2.3
1998/11/13,-0.62247506,2.148524978,3.450225601,5.634310668,0.055286792,-0.019393161,0.177895485,4.4,2.3
1998/11/20,2.690146072,2.695975936,3.340366891,5.196988176,0.066040821,0.004949295,0.162221833,4.4,2.3
1998/12/4,-3.395774381,4.946175267,3.05061963,4.529895163,0.010824489,-0.002385563,0.106392952,4.4,2.4
1998/12/11,-2.15591151,3.97786636,3.507954976,4.533855324,-0.036877398,-0.001490674,0.125469969,4.4,2.4
1998/12/18,0.927932748,2.863034134,3.549719525,4.274889052,-0.046013798,0.021894074,0.147924005,4.4,2.4
1998/12/24,3.530811063,3.895044937,3.920530174,3.945556953,0.022387629,0.030572875,0.20036696,4.4,2.4
1998/12/31,-0.396615748,1.66467961,3.10015626,3.602790922,0.040770776,0.017304784,0.152716119,4.4,2.4
1999/1/8,5.030697832,5.723400385,3.536539767,3.498240114,0.083078568,0.059038649,0.272136995,4.3,2.4
